2, 0.0
3, 0.0
4, 0.0
5, 1.0
6, 1.0
7, 2.0
8, 3.0
9, 1.0
10, 3.0
11, 4.0
12, 5.0
13, 13.0
14, 4.0
15, 85.0
16, 16.0
17, 30.0
18, 30.0
19, 31.0
20, 16.0
21, 19.0
22, 37.0
23, 287.0
24, 879.0
25, 1511.0
26, 1035.0
27, 5538.0
28, 401.0
29, 4974.0
